file,ground_truth,removed_line
3081_missing_Capacitor.net,Capacitor,"C1 OUT 0 10µ V=6.3 Irms=0 Rser=0.001 Lser=0 mfg=""TDK"" pn=""C3216X5ROJ106M"" type=""X5R"""
3082_missing_VoltageSource.net,VoltageSource,V1 IN 0 9
3083_missing_Subcircuit.net,Subcircuit,XU1 MP_01 N003 N002 N001 N001 LT3083
3085_missing_Subcircuit.net,Subcircuit,XU1 MP_01 N003 N002 N001 N001 LT3085
3086_missing_Resistor.net,Resistor,Rmon N006 0 357
3088_missing_Subcircuit.net,Subcircuit,XU1 MP_01 N001 OUT MP_02 IN LT3088
3090_missing_Capacitor.net,Capacitor,C1 N004 0 .1µ
3091_missing_Capacitor.net,Capacitor,C2 OUT 0 10µ Rser=10m
3092_missing_Subcircuit.net,Subcircuit,XU1 MP_01 N002 N003 MP_02 N001 LT3092
3093_missing_Capacitor.net,Capacitor,C2 0 N001 4.7µ
3095_missing_Resistor.net,Resistor,Rload1 OUT1 0 100
3100_missing_Resistor.net,Resistor,R4 N005 0 1Meg
3101_missing_Subcircuit.net,Subcircuit,XU1 N004 N007 BAT USB N005 N004 N003 NC_01 NC_02 LDO Vmax N009 NC_03 BAT N001 USB OUT3 HotSwap N004 N002 N004 N006 N008 N004 0 LTC3101
3103_missing_Subcircuit.net,Subcircuit,XU1 IN N003 N002 0 N005 N001 IN N004 MP_01 IN LTC3103
3104_missing_Resistor.net,Resistor,Rload1 OUT1 0 7.3
3105_missing_Inductor.net,Inductor,L1 IN N001 10µ
3106_missing_VoltageSource.net,VoltageSource,V3 N003 0 3.6
3107_missing_Subcircuit.net,Subcircuit,XU1 N009 N010 OUT N003 N008 0 NC_01 N002 N005 N007 LTC3107
3108-1_missing_Capacitor.net,Capacitor,C6 N008 0 2.2µ
3108_missing_Capacitor.net,Capacitor,C4 N004 0 1m
3109_missing_Capacitor.net,Capacitor,C5 N011 0 1µ
3111_missing_Capacitor.net,Capacitor,C5 N005 N006 680p Rser=26.1K Cpar=27p
3112_missing_Capacitor.net,Capacitor,C1 N008 0 100p
3113_missing_Capacitor.net,Capacitor,C7 OUT 0 100µ
3114-1_missing_Capacitor.net,Capacitor,C2 N001 N003 68n
3115-1_missing_Capacitor.net,Capacitor,C2 N001 N003 .1µ
3115-2_missing_Capacitor.net,Capacitor,C2 N001 N003 .1µ
3118_missing_Resistor.net,Resistor,R1 OUT 0 2
3119_missing_Capacitor.net,Capacitor,C3 OUT 0 150µ Rser=5m
3121_missing_Capacitor.net,Capacitor,C3 OUT N003 .1µ
3122_missing_Capacitor.net,Capacitor,C3 OUT N003 .1µ
3124_missing_Resistor.net,Resistor,R1 N006 0 28K
3125_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.3
3126_missing_Capacitor.net,Capacitor,C3 N008 0 1µ
3127_missing_Subcircuit.net,Subcircuit,XU1 0 N001 IN IN 0 N004 0 N003 N005 OUT N002 LTC3127
3128_missing_Capacitor.net,Capacitor,C§SUPCap2 N005 0 35m Rser=50m
3129-1_missing_Inductor.net,Inductor,L1 N001 N002 10µ Rser=20m
3129_missing_Resistor.net,Resistor,R1 OUT N005 3.32Meg
3130-1_missing_Subcircuit.net,Subcircuit,XU1 0 N003 N001 IN IN IN Vcc Vcc Vcc Vcc 0 0 N005 OUT N004 N002 LTC3130-1
3130_missing_Capacitor.net,Capacitor,C4 OUT N005 10p Rser=200K
3150_missing_Subcircuit.net,Subcircuit,XU1 N002 0 IN 0 N001 0 MP_01 N006 N007 MP_02 N004 IN IN IN 0 N003 LT3150
3154-1_missing_Capacitor.net,Capacitor,C6 OUT 0 100µ Rser=10m
3154_missing_Capacitor.net,Capacitor,C5 N006 0 820p
317A_missing_Subcircuit.net,Subcircuit,XU2 N002 0 NC_01 LT1009
318A_missing_Subcircuit.net,Subcircuit,XU1 N003 N001 +V -V N002 LT118A
3200-5_missing_Subcircuit.net,Subcircuit,XU1 OUT 0 IN N001 IN N002 LTC3200-5
3200_missing_Resistor.net,Resistor,Rload OUT 0 50
3201_missing_Resistor.net,Resistor,R1 N005 0 56
3202_missing_Diode.net,Diode,D2 N008 N010 NSPW500BS
3203-1_missing_Resistor.net,Resistor,Rload OUT 0 50
3203_missing_Resistor.net,Resistor,R3 IN N002 350K
3203B-1_missing_Subcircuit.net,Subcircuit,XU1 N001 OUT N004 IN 0 N002 IN N003 0 N005 LTC3203B-1
3203B_missing_Resistor.net,Resistor,Rload OUT 0 20
3204-3.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 2.4
3204-5_missing_Capacitor.net,Capacitor,C2 OUT 0 2.2µ
3204B-3.3_missing_Subcircuit.net,Subcircuit,XU1 0 IN OUT N001 N002 IN LTC3204B-3.3
3204B-5_missing_Subcircuit.net,Subcircuit,XU1 0 IN OUT N001 N002 IN LTC3204B-5
3205_missing_Diode.net,Diode,D9 N004 N019 QTLP690C
3210-2_missing_Diode.net,Diode,D2 N006 N010 NSPW500BS
3210-3_missing_Diode.net,Diode,D2 N006 N010 NSPW500BS
3212_missing_VoltageSource.net,VoltageSource,V2 N005 0 PULSE(1 0 40u 10n 10n 100n 200n 15)
3214_missing_VoltageSource.net,VoltageSource,V1 N001 0 3.6
3215_missing_VoltageSource.net,VoltageSource,V1 N001 0 3.6
3216_missing_Capacitor.net,Capacitor,C1 N002 N004 2.2µ
3217_missing_Capacitor.net,Capacitor,C1 N003 N005 2.2µ
3218_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.2
3221-3.3_missing_Subcircuit.net,Subcircuit,XU1 N001 N002 IN 0 IN OUT LTC3221-3.3
3221-5_missing_Subcircuit.net,Subcircuit,XU1 N001 N002 IN 0 IN OUT LTC3221-5
3221_missing_Capacitor.net,Capacitor,C1 N001 N003 1µ
3225-1_missing_Capacitor.net,Capacitor,C3 N004 0 .3m ic=1.2
3225_missing_Capacitor.net,Capacitor,C2 OUT Cx .1m
3226_missing_Subcircuit.net,Subcircuit,XU1 OUT NC_01 N002 N003 N001 N003 NC_02 IN N007 N009 NC_03 N005 IN N008 N004 N006 0 LTC3226
3230_missing_Resistor.net,Resistor,R2 N012 0 14
3240-2.5_missing_Resistor.net,Resistor,Rload OUT 0 50
3240-3.3_missing_Resistor.net,Resistor,Rload OUT 0 30
3245_missing_Resistor.net,Resistor,Rload OUT 0 20
3246_missing_Capacitor.net,Capacitor,C1 N001 N002 2.2µ
3250-1.2_missing_Capacitor.net,Capacitor,C1 N002 N001 1µ
3250-1.5_missing_Capacitor.net,Capacitor,C1 N002 N001 1µ
3251_missing_Capacitor.net,Capacitor,C2 N001 N002 1µ
3252_missing_Resistor.net,Resistor,Rload2 OUT2 0 10
3255_missing_Resistor.net,Resistor,Rload OUT 0 1K
3260_missing_Resistor.net,Resistor,R3 N002 0 100K
3261_missing_VoltageSource.net,VoltageSource,V1 IN 0 15
3265_missing_Capacitor.net,Capacitor,C7 N007 0 100n
3300-1_missing_MOSFET.net,MOSFET,M1 N045 N041 N039 N039 Si7368DP
3307A_missing_Capacitor.net,Capacitor,C1 OUT 0 22µ
3308A_missing_Resistor.net,Resistor,R4 OUT N001 500K
3309A_missing_Capacitor.net,Capacitor,C3 OUT N004 4.7p
3310S-1_missing_Resistor.net,Resistor,R4 N003 P002 17.5k
3310S_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3311S_missing_Resistor.net,Resistor,R1 OUT N004 562K
3315A_missing_Inductor.net,Inductor,L1 N002 OUT1 680n Rser=2m
3330_missing_Capacitor.net,Capacitor,C5 N005 0 4.7µ Rser=10m
3331_missing_Capacitor.net,Capacitor,C3 N009 0 4.7µ
3350_missing_Resistor.net,Resistor,R6 N011 CAP 6m
3355_missing_Resistor.net,Resistor,R4 N010 0 60.4K
3370_missing_Resistor.net,Resistor,R3 N003 0 402K
3371_missing_Resistor.net,Resistor,Rload1 OUT1 0 1.2
3374_missing_Resistor.net,Resistor,Rload1 OUT1 0 3.3
3374A_missing_Resistor.net,Resistor,R15 OUT7 N018 715K
3375_missing_Resistor.net,Resistor,R2 OUT N002 590K
3376_missing_Resistor.net,Resistor,Rload OUT 0 {5/CHAN}
3388-1_missing_Subcircuit.net,Subcircuit,XU1 N001 0 N002 IN N003 OUT N001 0 0 NC_01 0 LTC3388-1
3388-3_missing_Capacitor.net,Capacitor,"C1 OUT 0 47µ V=6.3 Irms=0 Rser=0.002 Lser=0 mfg=""TDK"" pn=""C4532X5ROJ47@M"" type=""X5R"""
3400-1_missing_Resistor.net,Resistor,R2 N002 0 604K
3400_missing_Resistor.net,Resistor,R1 OUT N003 1.02Meg
3400B_missing_VoltageSource.net,VoltageSource,V1 IN 0 1.4
3401_missing_Resistor.net,Resistor,R4 N005 0 549K
3402_missing_Capacitor.net,Capacitor,C2 N004 0 4.7p
3403_missing_Capacitor.net,Capacitor,C2 OUT 0 4.7µ
3404_missing_Inductor.net,Inductor,L1 N001 OUT 4.7µ
3405_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3405A-1.375_missing_Resistor.net,Resistor,Rload OUT 0 10
3405A-1.5_missing_Inductor.net,Inductor,L1 N001 OUT 4.7µ
3405A-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3405A_missing_Inductor.net,Inductor,L1 N001 OUT 4.7µ
3406-1.2_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3406-1.5_missing_Resistor.net,Resistor,Rload OUT 0 10
3406-1.8_missing_Inductor.net,Inductor,L1 N001 OUT 4.7µ
3406_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 IN N002 LTC3406
3406A_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.5
3406AB_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 IN N002 LTC3406AB
3406B-1.2_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3406B-1.5_missing_Capacitor.net,Capacitor,C1 OUT 0 22µ
3406B-1.8_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3406B-2_missing_Inductor.net,Inductor,L1 N001 OUT 2.2µ
3406B_missing_Resistor.net,Resistor,R1 OUT N002 887K
3407-2_missing_Capacitor.net,Capacitor,C4 OUT2 N003 22p
3407-3_missing_Resistor.net,Resistor,Rload2 OUT2 0 5
3407-4_missing_Capacitor.net,Capacitor,C3 OUT2 N003 22p
3407_missing_Subcircuit.net,Subcircuit,XU1 N004 IN IN N002 0 IN N001 MP_01 IN N003 LTC3407
3407A-2_missing_Resistor.net,Resistor,R3 N003 0 280K
3407A_missing_Resistor.net,Resistor,Rload1 OUT1 0 100
3408_missing_VoltageSource.net,VoltageSource,V2 N002 0 .6
3409_missing_Resistor.net,Resistor,R1 OUT N003 255K
3410-1.2_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3410-1.65_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3410-1.875_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 IN MP_01 OUT LTC3410-x.x top=484K bot=360K
3410_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 IN MP_01 N002 LTC3410
3410B-1.2_missing_Resistor.net,Resistor,Rload OUT 0 20
3410B-1.875_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3410B_missing_Inductor.net,Inductor,L1 N001 OUT 4.7µ
3411_missing_Resistor.net,Resistor,R1 OUT N004 887K
3411A_missing_Capacitor.net,Capacitor,C1 OUT 0 22µ
3412_missing_Capacitor.net,Capacitor,C1 OUT 0 22µ
3412A_missing_Capacitor.net,Capacitor,C2 N004 0 1000p
3413_missing_Subcircuit.net,Subcircuit,XU1 N006 IN 0 N001 0 IN IN N002 OUT N003 N005 LTC3413
3414_missing_Resistor.net,Resistor,R6 N008 0 75K
3415_missing_Inductor.net,Inductor,L1 N003 OUT .2µ
3416_missing_VoltageSource.net,VoltageSource,V2 N007 0 PWL(0 0 1m 1)
3417_missing_Capacitor.net,Capacitor,C2 N005 0 2200p Rser=5.9K
3417A-1_missing_Resistor.net,Resistor,R1 N003 0 412K
3417A-2_missing_Resistor.net,Resistor,Rload1 OUT1 0 5
3417A_missing_Subcircuit.net,Subcircuit,XU1 MP_01 IN IN N005 N003 N004 N006 IN IN 0 MP_02 0 N002 N007 0 0 0 N001 0 LTC3417A
3418_missing_Capacitor.net,Capacitor,C3 N002 0 1000p
3419_missing_Resistor.net,Resistor,R3 N004 0 59K
3420-1_missing_Resistor.net,Resistor,R2 N006 0 2K
3420_missing_Capacitor.net,Capacitor,C2 N007 0 1000p
3421_missing_Resistor.net,Resistor,R2 N007 0 45.3K
3422_missing_Subcircuit.net,Subcircuit,XU1 N001 IN N006 N003 IN N002 N004 N005 MP_01 OUT 0 LTC3422
3423_missing_Resistor.net,Resistor,Rload OUT 0 30
3424_missing_Resistor.net,Resistor,R2 N005 N004 82K
3425_missing_Resistor.net,Resistor,R2 N009 0 15K
3426_missing_Inductor.net,Inductor,L1 IN N001 2.2µ
3427_missing_VoltageSource.net,VoltageSource,V1 IN 0 2
3428_missing_Subcircuit.net,Subcircuit,XU1 0 N001 OUT IN N003 N005 0 IN N004 0 LTC3428
3429_missing_VoltageSource.net,VoltageSource,V1 IN 0 2
3430-1_missing_Resistor.net,Resistor,R1 N002 N006 15.4K
3430_missing_Resistor.net,Resistor,Rload N002 0 1.5
3431_missing_Inductor.net,Inductor,L1 N002 OUT 10µ
3433_missing_Resistor.net,Resistor,R3 N005 N004 68K
3434_missing_Subcircuit.net,Subcircuit,XU1 MP_01 N002 MP_02 IN MP_03 N001 N008 0 N004 OUT N006 N007 N007 MP_04 IN N003 LT3434
3435_missing_Capacitor.net,Capacitor,C1 0 N005 1500p
3436_missing_Diode.net,Diode,D1 N002 OUT PMEG2020AEA
3437_missing_Capacitor.net,Capacitor,C5 N001 N002 .1µ
3440_missing_Resistor.net,Resistor,R1 N007 0 60K
3441_missing_Capacitor.net,Capacitor,C4 N003 OUT 150p
3442_missing_Inductor.net,Inductor,L1 N001 N002 4.7µ
3443_missing_Resistor.net,Resistor,Rload OUT 0 3.3
3444_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.6
3446_missing_Subcircuit.net,Subcircuit,XU1 0 IN N004 NC_01 OUT2 OUT1 OUT3 IN N005 N002 IN N003 IN N001 0 LTC3446
3448_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.3
3452_missing_Subcircuit.net,Subcircuit,XU1 IN IN N008 N005 N007 N009 N011 N012 0 N004 MP_01 N004 N006 IN N010 N003 N002 0 N001 IN LTC3452
3453_missing_Subcircuit.net,Subcircuit,XU1 N003 N003 N007 N005 0 N005 N005 MP_01 N005 N008 N003 N006 N004 N002 N001 N003 LTC3453
3454_missing_Capacitor.net,Capacitor,C3 N004 0 10µ
3458_missing_Resistor.net,Resistor,R5 N004 0 124K
3458L_missing_Subcircuit.net,Subcircuit,XU1 N001 IN MP_01 IN N004 N002 N003 N005 0 N008 N007 OUT 0 LTC3458L
3459_missing_Subcircuit.net,Subcircuit,XU1 N001 0 N002 IN OUT IN LTC3459
3460-1_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.6
3460_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
3461_missing_Resistor.net,Resistor,R1 OUT N003 261K
3461A_missing_Capacitor.net,Capacitor,C2 N003 OUT 15p
3462_missing_Resistor.net,Resistor,Rload OUT 0 50
3462A_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3463_missing_VoltageSource.net,VoltageSource,V1 IN 0 4
3463A_missing_Resistor.net,Resistor,Rload2 OUT2 0 160
3464_missing_Subcircuit.net,Subcircuit,XU1 IN N003 OUT 0 N002 N001 IN IN LT3464
3465_missing_Inductor.net,Inductor,L1 IN N001 22µ
3465A_missing_Diode.net,Diode,D1 N002 N003 NSPW500BS N=4
3466-1_missing_Subcircuit.net,Subcircuit,XU1 OUT N001 IN MP_01 MP_02 MP_03 MP_04 N004 N003 N002 0 LT3466-1
3466_missing_Resistor.net,Resistor,R2 N005 0 63.4K
3467_missing_Resistor.net,Resistor,R2 N002 0 133K
3467A_missing_Inductor.net,Inductor,L1 IN N001 2.7µ Rser=0.182
3468-1_missing_Inductor.net,Inductor,L1 IN N003 20µ Rpar=2K Rser=.1
3468-2_missing_Capacitor.net,Capacitor,C3 N001 0 10p
3468_missing_Resistor.net,Resistor,R3 N002 IN 10K
3469_missing_VoltageSource.net,VoltageSource,V3 N008 0 PULSE(0 50 0 1u 1u .5m 1m)
3470_missing_Inductor.net,Inductor,L1 N002 OUT 33µ
3470A_missing_Resistor.net,Resistor,R2 OUT N003 604K
3471_missing_Resistor.net,Resistor,R1 OUT1 N003 90.9K
3472_missing_Capacitor.net,Capacitor,C4 OUT1 0 2.2µ
3473_missing_Resistor.net,Resistor,R1 N003 N005 2Meg
3473A_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.6
3474-1_missing_Diode.net,Diode,D1 0 N002 1N5818
3474_missing_Diode.net,Diode,D2 N008 0 LXHL-BW02
3475-1_missing_VoltageSource.net,VoltageSource,V3 N010 0 PULSE(0 2 50u 1u 1u 100u 200u)
3475_missing_VoltageSource.net,VoltageSource,V3 N010 0 PULSE(0 2 50u 1u 1u 100u 200u)
3476_missing_Diode.net,Diode,D1 N002 N003 QTLP690C
3477_missing_Capacitor.net,Capacitor,C1 N006 0 33n
3478-1_missing_VoltageSource.net,VoltageSource,V2 N010 0 PULSE(5 0 1.1m 1u 1u .9m 1m)
3478_missing_Capacitor.net,Capacitor,C1 N009 0 .01µ
3479_missing_Resistor.net,Resistor,R4 N003 0 23.2K
3480_missing_Resistor.net,Resistor,Rload OUT 0 1.65
3481_missing_Diode.net,Diode,D1 0 N004 1N5817
3482_missing_VoltageSource.net,VoltageSource,V1 N001 0 5
3483_missing_Diode.net,Diode,D1 N003 N002 1N5817
3483A_missing_Inductor.net,Inductor,L1 IN N001 10µ
3484-1_missing_Resistor.net,Resistor,R1 N002 IN 10K
3484-2_missing_Capacitor.net,Capacitor,C1 OUT 0 .01µ
3485-0_missing_Capacitor.net,Capacitor,C1 OUT 0 .1µ
3485-1_missing_Inductor.net,Inductor,L1 N002 N005 10µ Rpar=2K Rser=.1
3485-3_missing_VoltageSource.net,VoltageSource,V1 N001 0 5
3486_missing_Inductor.net,Inductor,L1 N001 N002 10µ Rpar=2K
3487_missing_Resistor.net,Resistor,Rload2 +V 0 333
3489_missing_Diode.net,Diode,D1 N001 OUT 1N5818
3490_missing_Subcircuit.net,Subcircuit,XU1 0 IN N001 0 N005 N003 N002 N004 LTC3490
3491_missing_VoltageSource.net,VoltageSource,V1 IN 0 5
3492_missing_Diode.net,Diode,D2 N007 N001 MBRS140
3493-3_missing_VoltageSource.net,VoltageSource,V1 IN 0 6
3493_missing_Diode.net,Diode,D1 0 N002 MBRS340
3494_missing_Resistor.net,Resistor,R1 OUT N003 2.21Meg
3494A_missing_Inductor.net,Inductor,L1 IN N001 15µ
3495-1_missing_Capacitor.net,Capacitor,C1 N002 0 2.2µ
3495_missing_Inductor.net,Inductor,L1 IN N001 10µ
3495B-1_missing_Resistor.net,Resistor,Rload OUT 0 500
3495B_missing_Capacitor.net,Capacitor,C1 N002 0 2.2µ
3496_missing_VoltageSource.net,VoltageSource,V1 N006 0 5
3497_missing_Inductor.net,Inductor,L1 IN N001 15µ Rpar=2K
3498_missing_Resistor.net,Resistor,R1 N003 N005 10
3499_missing_VoltageSource.net,VoltageSource,V1 IN 0 2.4
3499B_missing_Inductor.net,Inductor,L1 IN N001 4.7µ
3500_missing_Capacitor.net,Capacitor,C4 OUT1 0 22µ
3501_missing_Resistor.net,Resistor,R1 OUT1 N009 12.5K
3502_missing_Resistor.net,Resistor,R3 N005 0 10K
3502A_missing_Capacitor.net,Capacitor,C2 OUT 0 10µ
3503_missing_Resistor.net,Resistor,R2 0 N004 10K
3504_missing_Diode.net,Diode,D1 N004 N002 MBRS140
3505_missing_Diode.net,Diode,D1 0 N002 MBRS340
3506_missing_Diode.net,Diode,D4 IN N002 BAT54
3506A_missing_Resistor.net,Resistor,R2 N006 0 30.1K
3507_missing_Resistor.net,Resistor,R7 N023 0 10K
3507A_missing_Resistor.net,Resistor,Rload4 OUT4 0 12.5
3508_missing_Diode.net,Diode,D6 OUT2 N001 1N914
3509_missing_Resistor.net,Resistor,R2 N006 0 10.2K
3510_missing_Resistor.net,Resistor,R6 N012 OUT2 10K
3511_missing_Resistor.net,Resistor,R5 0 N007 10K
3512_missing_VoltageSource.net,VoltageSource,V1 IN 0 50
3513_missing_Resistor.net,Resistor,R4 IN N003 178K
3514_missing_Inductor.net,Inductor,L1 IN N003 10µ Rser=50m
3517_missing_Diode.net,Diode,D2 N006 IN MBRS360
3518_missing_MOSFET.net,MOSFET,M§Q1 N002 N004 N001 N001 FDS4685
3519-1_missing_Capacitor.net,Capacitor,C1 N002 0 4.7µ
3519-2_missing_Resistor.net,Resistor,R4 N002 N004 2.49
3519_missing_Resistor.net,Resistor,R1 N002 N006 1Meg
3520_missing_Capacitor.net,Capacitor,C9 OUT3 0 4.7µ
3521_missing_Resistor.net,Resistor,Rload2 OUT2 0 3
3522_missing_Subcircuit.net,Subcircuit,XU1 N006 N001 0 N002 N008 N003 N001 N001 0 N007 N005 OUT1 0 N004 N001 N001 LTC3522
3523-2_missing_Resistor.net,Resistor,R2 N004 0 365K
3523_missing_Resistor.net,Resistor,R2 N004 0 365K
3524_missing_Diode.net,Diode,D2 N005 0 NSCW100 N=4
3525-3.3_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
3525-3_missing_Resistor.net,Resistor,Rload OUT 0 50
3525-5_missing_Subcircuit.net,Subcircuit,XU1 IN 0 IN OUT MP_01 N001 LTC3525-5
3526-2_missing_Resistor.net,Resistor,R1 OUT N003 1.78Meg
3526_missing_Inductor.net,Inductor,L1 N001 N002 4.7µ Rpar=5K
3526B-2_missing_Resistor.net,Resistor,R1 OUT N003 1.78Meg
3526B_missing_VoltageSource.net,VoltageSource,V1 N001 0 2
3526L-2_missing_Capacitor.net,Capacitor,C1 OUT 0 4.7µ Rser=1m
3526L_missing_Resistor.net,Resistor,R1 OUT N002 1.78Meg
3526LB-2_missing_Resistor.net,Resistor,R2 N002 0 1Meg
3526LB_missing_Resistor.net,Resistor,R1 OUT N002 1.78Meg
3527-1_missing_Inductor.net,Inductor,L1 IN N002 4.7µ Rpar=2K
3527_missing_Resistor.net,Resistor,R1 OUT2 N004 619K
3528-2_missing_Capacitor.net,Capacitor,C2 OUT N002 68p
3528_missing_Inductor.net,Inductor,L1 IN N001 4.7µ Rpar=5K
3528B-2_missing_Resistor.net,Resistor,R3 OUT 0 8.25
3528B_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ Rser=1m
3529_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ Rser=1m
3530_missing_Resistor.net,Resistor,R5 N004 0 100K
3531-3.3_missing_Resistor.net,Resistor,Rload OUT 0 20
3531-3_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.6
3531_missing_Inductor.net,Inductor,L1 N001 N002 10µ
3532_missing_Resistor.net,Resistor,R1 N006 0 43.2K
3533_missing_Resistor.net,Resistor,R5 N004 0 215K
3534_missing_Resistor.net,Resistor,Rload OUT 0 100
3535_missing_Inductor.net,Inductor,L1 IN N002 4.7µ Rser=5m Rpar=10K
3536_missing_Inductor.net,Inductor,L1 N001 N002 4.7µ
3537_missing_Capacitor.net,Capacitor,C2 OUT2 0 1µ
3538_missing_Resistor.net,Resistor,Rload N004 0 5
3539-2_missing_Resistor.net,Resistor,R2 N002 0 562K
3539_missing_Inductor.net,Inductor,L1 IN N001 4.7µ Rser=5m Rpar=5K
3541-1_missing_Capacitor.net,Capacitor,C2 OUT1 N002 22p
3541-2_missing_Resistor.net,Resistor,Rload1 OUT1 0 9.375
3541-3_missing_Resistor.net,Resistor,Rload2 OUT2 0 52.5
3541_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.6
3542-1_missing_Inductor.net,Inductor,L1 N001 OUT 2.2µ
3542_missing_Inductor.net,Inductor,L1 N001 OUT 2.2µ
3543_missing_Resistor.net,Resistor,Rload OUT 0 2.5
3544_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.6
3544B_missing_Resistor.net,Resistor,R4 N007 0 107K
3545-1_missing_Resistor.net,Resistor,Rload1 OUT1 0 2.25
3545_missing_Resistor.net,Resistor,R4 OUT2 N006 226K
3546_missing_Resistor.net,Resistor,Rload1 OUT1 0 1.2
3547-1_missing_Inductor.net,Inductor,L2 N002 OUT1 4.7µ
3547_missing_Capacitor.net,Capacitor,C4 OUT1 0 4.7µ
3547B-1_missing_Capacitor.net,Capacitor,C1 OUT1 0 4.7µ
3547B_missing_Inductor.net,Inductor,L2 N002 OUT1 4.7µ
3548-1_missing_Capacitor.net,Capacitor,C2 1.8V 0 10µ
3548_missing_Capacitor.net,Capacitor,C3 OUT2 N003 68p
3548A_missing_Capacitor.net,Capacitor,C3 OUT2 N003 22p
3549_missing_Subcircuit.net,Subcircuit,XU1 IN 0 N001 0 IN N002 LTC3549
3550-1_missing_Resistor.net,Resistor,R3 N002 0 2K
3550_missing_Capacitor.net,Capacitor,C2 OUT 0 10µ
3552-1_missing_Resistor.net,Resistor,Rload1 OUT1 0 2.25
3552_missing_Capacitor.net,Capacitor,C4 OUT2 0 4.7µ
3559-1_missing_Inductor.net,Inductor,L1 N001 OUT1 4.7µ
3559_missing_Capacitor.net,Capacitor,C5 OUT2 N005 22p Rpar=324K
3560_missing_Inductor.net,Inductor,L1 N001 OUT 1.5µ
3561_missing_Capacitor.net,Capacitor,C2 OUT 0 22µ
3561A_missing_Resistor.net,Resistor,R3 N005 N007 249K
3563_missing_Capacitor.net,Capacitor,C1 OUT 0 10µ
3564_missing_Subcircuit.net,Subcircuit,XU1 N002 0 IN N001 IN LTC3564
3565_missing_Subcircuit.net,Subcircuit,XU1 N005 IN IN N001 0 IN IN N003 N002 N004 LTC3565
3568_missing_Capacitor.net,Capacitor,C1 OUT 0 100µ Rser=10m
3569_missing_Resistor.net,Resistor,R6 OUT3 N006 150K
3570_missing_Capacitor.net,Capacitor,C5 N005 0 .002µ
3571_missing_VoltageSource.net,VoltageSource,V1 N001 0 5
3572_missing_Capacitor.net,Capacitor,C1 N003 N004 15p
3573_missing_Inductor.net,Inductor,L2 0 N001 2.6µ Rpar=5K
3574_missing_Resistor.net,Resistor,R3 N003 N005 80.6K
3575_missing_Resistor.net,Resistor,R1 N007 0 10K
3579-1_missing_Capacitor.net,Capacitor,C1 N003 0 10µ Rser=5m
3579_missing_Resistor.net,Resistor,R2 N003 N001 6.3K
3580_missing_Subcircuit.net,Subcircuit,XU1 N003 N005 IN N001 IN N004 N002 MP_01 0 LT3580
3581_missing_Resistor.net,Resistor,R4 IN N006 100K
3585-0_missing_Inductor.net,Inductor,L2 0 N003 {10u*10.2*10.2} Rpar=1Meg
3585-1_missing_VoltageSource.net,VoltageSource,V1 N001 0 5
3585-2_missing_Diode.net,Diode,D1 N003 OUT D
3585-3_missing_Capacitor.net,Capacitor,C1 OUT 0 .2µ
3587_missing_Subcircuit.net,Subcircuit,XU1 N008 N001 N002 0 N007 N011 MP_01 MP_02 N012 MP_03 N003 MP_04 N004 OUT1 N006 N009 IN N010 N005 0 LT3587
3588-1_missing_Capacitor.net,Capacitor,C4 N006 0 1µ
3588-2_missing_Capacitor.net,Capacitor,C2 OUT 0 47µ
3589_missing_Capacitor.net,Capacitor,C2 OUT2 0 22µ
3590_missing_Resistor.net,Resistor,R1 IN N002 4
3591_missing_VoltageSource.net,VoltageSource,V2 N003 0 PULSE(.5 1.25 .2m .2m .2m 1m 2.4m)
3592_missing_VoltageSource.net,VoltageSource,V1 N004 0 14.5
3595_missing_Inductor.net,Inductor,L1 N001 N004 100µ
