file,ground_truth,removed_line
2121_missing_MOSFET.net,MOSFET,MM2 (VB1 VB1 VSS VSS) nmos4
2122_missing_MOSFET.net,MOSFET,MM6 (net12 VIN1 net10 net14) pmos4
2123_missing_MOSFET.net,MOSFET,MM9 (VOUT1 net12 VSS VSS) nmos4
2124_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
2125_missing_MOSFET.net,MOSFET,MM10 (net1004 net1007 VSS VSS) nmos4
2126_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 net05 VSS) nmos4
2127_missing_MOSFET.net,MOSFET,MM9 (VOUT1 net12 VSS VSS) nmos4
2128_missing_Resistor.net,Resistor,RR0 (VDD net10) resistor
2129_missing_MOSFET.net,MOSFET,MM7 (VOUT1 VIN2 net10 net14) pmos4
213_missing_MOSFET.net,MOSFET,M2 (VDD VIN1 VOUT1 VSS) nmos4
2130_missing_MOSFET.net,MOSFET,MM1 (VB1 neta VDD VDD) pmos4
2131_missing_MOSFET.net,MOSFET,MM2 (VB1 VB1 VSS VSS) nmos4
2132_missing_MOSFET.net,MOSFET,MM1 (VB1 neta VDD VDD) pmos4
2133_missing_Resistor.net,Resistor,RR0 (net15 VSS) resistor
2134_missing_MOSFET.net,MOSFET,MM0 (neta neta VDD VDD) pmos4
2135_missing_Resistor.net,Resistor,RR0 (VDD net7) resistor
2136_missing_MOSFET.net,MOSFET,MM7 (VOUT1 VIN2 net10 net14) pmos4
2137_missing_MOSFET.net,MOSFET,MM7 (VOUT1 VIN2 net10 net14) pmos4
2138_missing_MOSFET.net,MOSFET,MM7 (VOUT1 VIN2 net10 net14) pmos4
2139_missing_MOSFET.net,MOSFET,MM9 (VOUT1 net12 VSS VSS) nmos4
214_missing_MOSFET.net,MOSFET,M1 (VDD VIN1 VOUT1 VSS) nmos4
2140_missing_MOSFET.net,MOSFET,MM1 (net1007 VB1 VDD VDD) pmos4
2141_missing_MOSFET.net,MOSFET,MM9 (VOUT1 net12 VSS VSS) nmos4
2142_missing_MOSFET.net,MOSFET,MM2 (VB1 net12 net1007 VSS) nmos4
2143_missing_MOSFET.net,MOSFET,MM8 (net12 net12 VSS VSS) nmos4
2144_missing_MOSFET.net,MOSFET,MM8 (net025 net010 net023 VSS) nmos4
2145_missing_MOSFET.net,MOSFET,MM5 (net10 net1004 VDD VDD) pmos4
2146_missing_MOSFET.net,MOSFET,MM6 (net12 VIN1 net10 net14) pmos4
2147_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 net05 VSS) nmos4
2148_missing_MOSFET.net,MOSFET,MM7 (VOUT1 VIN2 net10 net14) pmos4
2149_missing_MOSFET.net,MOSFET,MM9 (VOUT1 net12 VSS VSS) nmos4
215_missing_MOSFET.net,MOSFET,M8 (VOUT2 VOUT1 VDD VDD) pmos4
2150_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 VDD VDD) pmos4
2151_missing_MOSFET.net,MOSFET,MM9 (VOUT1 net12 VSS VSS) nmos4
2152_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2153_missing_MOSFET.net,MOSFET,MM7 (VOUT1 VIN2 net10 net14) pmos4
2154_missing_MOSFET.net,MOSFET,MM0 (net1004 VB1 VSS VSS) nmos4
2155_missing_MOSFET.net,MOSFET,MM5 (net014 net014 VSS VSS) nmos4
2156_missing_MOSFET.net,MOSFET,MM6 (net12 VIN1 net10 net14) pmos4
2157_missing_MOSFET.net,MOSFET,MM7 (VOUT1 VIN2 net10 net14) pmos4
2158_missing_MOSFET.net,MOSFET,MM1 (VB2 net1006 VDD VDD) pmos4
2159_missing_MOSFET.net,MOSFET,MM6 (net12 VIN1 net10 net14) pmos4
2160_missing_MOSFET.net,MOSFET,MM2 (net1006 net1006 VDD VDD) pmos4
2161_missing_MOSFET.net,MOSFET,MM3 (net1004 net1004 VDD VDD) pmos4
2162_missing_MOSFET.net,MOSFET,MM1 (net12 net1006 VDD VDD) pmos4
2163_missing_MOSFET.net,MOSFET,MM2 (net1006 VB2 net15 VSS) nmos4
2164_missing_MOSFET.net,MOSFET,MM5 (net10 net1004 VDD VDD) pmos4
2165_missing_MOSFET.net,MOSFET,MM2 (net1007 net9 VDD VDD) pmos4
2166_missing_Resistor.net,Resistor,RRF (VDD net1007) resistor
2167_missing_MOSFET.net,MOSFET,MM1 (net014 net13 VDD VDD) pmos4
2168_missing_Resistor.net,Resistor,RR0 (net1007 net010) resistor
2169_missing_MOSFET.net,MOSFET,MM6 (net13 net1002 net016 VDD) pmos4
217_missing_Resistor.net,Resistor,R0 (VSS net04) resistor
2170_missing_MOSFET.net,MOSFET,MM0 (net1002 net1007 VSS VSS) nmos4
2171_missing_MOSFET.net,MOSFET,MM3 (VB2 VB2 VDD VDD) pmos4
2172_missing_MOSFET.net,MOSFET,MM2 (net1007 net1007 VSS VSS) nmos4
2173_missing_MOSFET.net,MOSFET,MM1 (net1007 VB3 VDD VDD) pmos4
2174_missing_MOSFET.net,MOSFET,MM1 (net014 net13 VDD VDD) pmos4
2175_missing_Resistor.net,Resistor,RR1 (net05 VSS) resistor
2176_missing_MOSFET.net,MOSFET,MM4 (net11 VB1 VSS VSS) nmos4
2177_missing_MOSFET.net,MOSFET,MM1 (net10 net1007 VSS VSS) nmos4
2178_missing_MOSFET.net,MOSFET,MM3 (VB2 VB2 VDD VDD) pmos4
2179_missing_MOSFET.net,MOSFET,MM0 (net13 VIN2 net11 VSS) nmos4
218_missing_Capacitor.net,Capacitor,C0 (VOUT1 VSS) capacitor
2180_missing_MOSFET.net,MOSFET,MM3 (net8 net1002 VDD VDD) pmos4
2181_missing_Resistor.net,Resistor,R1 (net7 VSS) resistor
2182_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
2183_missing_MOSFET.net,MOSFET,MM10 (net10 VB1 net35 VDD) pmos4
2184_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
2185_missing_Resistor.net,Resistor,R1 (net7 VSS) resistor
2186_missing_MOSFET.net,MOSFET,MM4 (net17 VB2 VSS VSS) nmos4
2187_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
2188_missing_MOSFET.net,MOSFET,MM0 (VB3 VB3 VSS VSS) nmos4
2189_missing_MOSFET.net,MOSFET,M0 (VIN1 net10 VOUT1 VOUT1) nmos4
219_missing_Resistor.net,Resistor,R1 (net04 VDD) resistor
2190_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2191_missing_Resistor.net,Resistor,R2 (net11 VSS) resistor
2192_missing_Resistor.net,Resistor,R0 (VOUT1 net7) resistor
2193_missing_MOSFET.net,MOSFET,MM5 (net14 VB2 VDD VDD) pmos4
2194_missing_MOSFET.net,MOSFET,MM13 (net024 net012 VDD VDD) pmos4
2195_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net26 VSS) nmos4
2196_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
2197_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
2198_missing_MOSFET.net,MOSFET,MM9 (net11 net1003 net33 VSS) nmos4
2199_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
22_missing_MOSFET.net,MOSFET,M1 (VSS VIN1 VOUT1 VOUT1) pmos4
220_missing_Resistor.net,Resistor,R1 (VOUT2 VDD) resistor
2200_missing_MOSFET.net,MOSFET,MM7 (net10 net1003 net21 VSS) nmos4
2201_missing_MOSFET.net,MOSFET,MM0 (net26 net7 net10 VSS) nmos4
2202_missing_Capacitor.net,Capacitor,C0 (VOUT1 net11) capacitor
2203_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2204_missing_MOSFET.net,MOSFET,MM1 (net32 VB1 VDD VDD) pmos4
2205_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
2206_missing_MOSFET.net,MOSFET,MM7 (net10 net1003 net21 VSS) nmos4
2207_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VB3 VSS) nmos4
2208_missing_MOSFET.net,MOSFET,MM0 (VB4 VB4 VSS VSS) nmos4
2209_missing_MOSFET.net,MOSFET,MM7 (net10 net1003 net21 VSS) nmos4
221_missing_MOSFET.net,MOSFET,M9 (VOUT1 VIN1 net04 VSS) nmos4
2210_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
2211_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
2212_missing_MOSFET.net,MOSFET,MM5 (net10 VB3 net32 VDD) pmos4
2213_missing_MOSFET.net,MOSFET,MM6 (net12 VB3 net26 VDD) pmos4
2214_missing_MOSFET.net,MOSFET,MM2 (VB4 VB4 VSS VSS) nmos4
2215_missing_MOSFET.net,MOSFET,MM0 (VB4 VB4 VSS VSS) nmos4
2216_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
2217_missing_MOSFET.net,MOSFET,MM4 (net28 net7 net12 net22) pmos4
2218_missing_Resistor.net,Resistor,R2 (net11 VSS) resistor
2219_missing_MOSFET.net,MOSFET,M0 (VIN1 net10 VOUT1 VOUT1) nmos4
222_missing_Resistor.net,Resistor,R1 (VOUT1 VDD) resistor
2220_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
2221_missing_MOSFET.net,MOSFET,MM1 (net12 net1006 VDD VDD) pmos4
2222_missing_MOSFET.net,MOSFET,MM3 (net29 VREF1 net12 net22) pmos4
2223_missing_MOSFET.net,MOSFET,MM7 (net10 net1003 net28 VSS) nmos4
2224_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
2225_missing_MOSFET.net,MOSFET,MM0 (VB4 VB3 VSS VSS) nmos4
2226_missing_MOSFET.net,MOSFET,M0 (VIN1 net10 VOUT1 VOUT1) nmos4
2227_missing_MOSFET.net,MOSFET,M0 (VIN1 net10 VOUT1 VOUT1) nmos4
2228_missing_MOSFET.net,MOSFET,MM5 (net10 VB3 net24 VDD) pmos4
2229_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
223_missing_Resistor.net,Resistor,R1 (net2 VDD) resistor
2230_missing_MOSFET.net,MOSFET,MM4 (net28 net7 net12 net22) pmos4
2231_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2232_missing_MOSFET.net,MOSFET,MM11 (net023 net024 VB4 VSS) nmos4
2233_missing_Resistor.net,Resistor,R0 (VOUT1 net7) resistor
2234_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
2235_missing_MOSFET.net,MOSFET,MM10 (net1005 net1006 VDD VDD) pmos4
2236_missing_MOSFET.net,MOSFET,M0 (VIN1 net10 VOUT1 VOUT1) nmos4
2237_missing_MOSFET.net,MOSFET,MM8 (net1005 net1005 VSS VSS) nmos4
2238_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
2239_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
224_missing_Resistor.net,Resistor,R3 (net3 net6) resistor
2240_missing_Resistor.net,Resistor,RR0 (net15 VSS) resistor
2241_missing_MOSFET.net,MOSFET,MM1 (net1006 net1006 VDD VDD) pmos4
2242_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
2243_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2244_missing_MOSFET.net,MOSFET,MM0 (net11 net7 net16 VSS) nmos4
2245_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
2246_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
2247_missing_MOSFET.net,MOSFET,MM5 (net10 net20 VDD VDD) pmos4
2248_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
2249_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
2250_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
2251_missing_MOSFET.net,MOSFET,MM10 (VB1 net1007 VSS VSS) nmos4
2252_missing_Resistor.net,Resistor,R1 (net7 VSS) resistor
2253_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
2254_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 net05 VSS) nmos4
2255_missing_Resistor.net,Resistor,R1 (net7 VSS) resistor
2256_missing_MOSFET.net,MOSFET,MM8 (net9 net9 VSS VSS) nmos4
2257_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
2258_missing_MOSFET.net,MOSFET,MM3 (net20 VREF1 net16 VSS) nmos4
2259_missing_Capacitor.net,Capacitor,C0 (VOUT1 net11) capacitor
226_missing_MOSFET.net,MOSFET,M2 (VOUT1 net04 VSS VSS) nmos4
2260_missing_MOSFET.net,MOSFET,MM0 (net12 net1007 VSS VSS) nmos4
2261_missing_Capacitor.net,Capacitor,C0 (VOUT1 net11) capacitor
2262_missing_MOSFET.net,MOSFET,MM10 (neta net1007 VSS VSS) nmos4
2263_missing_Resistor.net,Resistor,R0 (VOUT1 net7) resistor
2264_missing_MOSFET.net,MOSFET,MM7 (net10 net9 VSS VSS) nmos4
2265_missing_MOSFET.net,MOSFET,MM1 (net1005 neta VDD VDD) pmos4
2266_missing_MOSFET.net,MOSFET,MM3 (VB1 VB1 VDD VDD) pmos4
2267_missing_Resistor.net,Resistor,RR0 (VB2 net010) resistor
2268_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
2269_missing_MOSFET.net,MOSFET,MM3 (VB1 VB1 VDD VDD) pmos4
227_missing_Capacitor.net,Capacitor,C0 (net04 VOUT1) capacitor
2270_missing_MOSFET.net,MOSFET,MM3 (net20 VREF1 net16 VSS) nmos4
2271_missing_MOSFET.net,MOSFET,MM6 (net35 net12 VDD VDD) pmos4
2272_missing_MOSFET.net,MOSFET,MM5 (net34 net23 VDD VDD) pmos4
2273_missing_MOSFET.net,MOSFET,MM11 (net23 VB1 net36 VDD) pmos4
2274_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
2275_missing_Capacitor.net,Capacitor,C0 (VOUT1 net44) capacitor
2276_missing_MOSFET.net,MOSFET,M4 (net24 net24 VDD VDD) pmos4
2277_missing_MOSFET.net,MOSFET,M2 (net16 net14 net17 VDD) pmos4
2278_missing_MOSFET.net,MOSFET,M9 (VSS IB1 net30 VSS) pmos4
2279_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2280_missing_MOSFET.net,MOSFET,MM1 (net14 net1003 net29 VSS) nmos4
2281_missing_MOSFET.net,MOSFET,MM0 (net012 net1003 net32 VSS) nmos4
2282_missing_MOSFET.net,MOSFET,M0 (VIN1 net30 VOUT1 VOUT1) nmos4
2283_missing_Resistor.net,Resistor,R2 (net44 VSS) resistor
2284_missing_MOSFET.net,MOSFET,MM13 (net024 net012 VDD VDD) pmos4
2285_missing_MOSFET.net,MOSFET,MM11 (net32 net16 VSS VSS) nmos4
2286_missing_Capacitor.net,Capacitor,C0 (VOUT1 net44) capacitor
2287_missing_MOSFET.net,MOSFET,MM1 (net14 net1003 net29 VSS) nmos4
2288_missing_MOSFET.net,MOSFET,MM11 (net32 net16 VSS VSS) nmos4
2289_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
229_missing_Resistor.net,Resistor,R1 (VOUT1 VDD) resistor
2290_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2291_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
2292_missing_MOSFET.net,MOSFET,M6 (net24 net14 IB1 IB1) nmos4
2293_missing_MOSFET.net,MOSFET,MM13 (net1001 net1001 VSS VSS) nmos4
2294_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
2295_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
2296_missing_MOSFET.net,MOSFET,M7 (net30 net16 VSS VSS) nmos4
2297_missing_MOSFET.net,MOSFET,MM4 (net10 net1001 VSS VSS) nmos4
2298_missing_MOSFET.net,MOSFET,M5 (VDD net17 net30 VSS) nmos4
2299_missing_MOSFET.net,MOSFET,MM13 (net9 net1003 VSS VSS) nmos4
230_missing_MOSFET.net,MOSFET,M0 (VIN1 net06 VSS VSS) nmos4
2300_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
2301_missing_MOSFET.net,MOSFET,M1 (net17 VB4 VDD VDD) pmos4
2302_missing_Capacitor.net,Capacitor,C0 (VOUT1 net44) capacitor
2303_missing_MOSFET.net,MOSFET,M7 (net30 net16 VSS VSS) nmos4
2304_missing_MOSFET.net,MOSFET,MM10 (net024 net1006 VDD VDD) pmos4
2305_missing_MOSFET.net,MOSFET,MM1 (VB4 net1006 VDD VDD) pmos4
2306_missing_MOSFET.net,MOSFET,MM0 (net26 net38 net10 VSS) nmos4
2307_missing_MOSFET.net,MOSFET,MM9 (net28 net1001 VSS VSS) nmos4
2308_missing_MOSFET.net,MOSFET,M3 (net16 net16 VSS VSS) nmos4
2309_missing_MOSFET.net,MOSFET,M1 (net17 VB3 VDD VDD) pmos4
231_missing_Capacitor.net,Capacitor,C2 (net08 VSS) capacitor
2310_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
2311_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
2312_missing_Resistor.net,Resistor,R2 (net44 VSS) resistor
2313_missing_Resistor.net,Resistor,R0 (VOUT1 net38) resistor
2314_missing_Resistor.net,Resistor,R2 (net44 VSS) resistor
2315_missing_MOSFET.net,MOSFET,M1 (net17 VB5 VDD VDD) pmos4
2316_missing_MOSFET.net,MOSFET,M0 (VIN1 net30 VOUT1 VOUT1) nmos4
2317_missing_MOSFET.net,MOSFET,MM4 (net28 net38 net12 net22) pmos4
2318_missing_MOSFET.net,MOSFET,M4 (net24 net24 VDD VDD) pmos4
2319_missing_MOSFET.net,MOSFET,M0 (VIN1 net30 VOUT1 VOUT1) nmos4
232_missing_Capacitor.net,Capacitor,C2 (VOUT1 net06) capacitor
2320_missing_MOSFET.net,MOSFET,M5 (VDD net17 net30 VSS) nmos4
2321_missing_MOSFET.net,MOSFET,M5 (VDD net17 net30 VSS) nmos4
2322_missing_MOSFET.net,MOSFET,MM9 (net024 net024 net023 VSS) nmos4
2323_missing_MOSFET.net,MOSFET,MM4 (net28 net38 net12 net22) pmos4
2324_missing_MOSFET.net,MOSFET,M1 (net17 VB6 VDD VDD) pmos4
2325_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
2326_missing_MOSFET.net,MOSFET,M8 (net30 net24 VDD VDD) pmos4
2327_missing_MOSFET.net,MOSFET,M0 (VIN1 net30 VOUT1 VOUT1) nmos4
2328_missing_MOSFET.net,MOSFET,M6 (net24 net14 IB1 IB1) nmos4
2329_missing_MOSFET.net,MOSFET,M3 (net16 net16 VSS VSS) nmos4
2330_missing_MOSFET.net,MOSFET,MM5 (net14 net20 VDD VDD) pmos4
2331_missing_Capacitor.net,Capacitor,C0 (VOUT1 net44) capacitor
2332_missing_MOSFET.net,MOSFET,M1 (net17 VB2 VDD VDD) pmos4
2333_missing_MOSFET.net,MOSFET,M0 (VIN1 net30 VOUT1 VOUT1) nmos4
2334_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
2335_missing_MOSFET.net,MOSFET,M9 (VSS IB1 net30 VSS) pmos4
2336_missing_MOSFET.net,MOSFET,MM3 (net20 VREF1 net16 VSS) nmos4
2337_missing_MOSFET.net,MOSFET,MM0 (VB1 VB1 VDD VDD) pmos4
2338_missing_MOSFET.net,MOSFET,M6 (net24 net14 IB1 IB1) nmos4
2339_missing_Resistor.net,Resistor,R0 (VOUT1 net38) resistor
2340_missing_MOSFET.net,MOSFET,M3 (net16 net16 VSS VSS) nmos4
2341_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
2342_missing_MOSFET.net,MOSFET,MM10 (VB1 net1007 VSS VSS) nmos4
2343_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
2344_missing_MOSFET.net,MOSFET,M0 (VIN1 net30 VOUT1 VOUT1) nmos4
2345_missing_Capacitor.net,Capacitor,C0 (VOUT1 net44) capacitor
2346_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
2347_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
2348_missing_MOSFET.net,MOSFET,M7 (net30 net16 VSS VSS) nmos4
2349_missing_MOSFET.net,MOSFET,M3 (net16 net16 VSS VSS) nmos4
235_missing_Resistor.net,Resistor,R0 (VOUT1 VDD) resistor
2350_missing_MOSFET.net,MOSFET,MM3 (VB1 VB1 VDD VDD) pmos4
2351_missing_MOSFET.net,MOSFET,MM2 (net1005 net1005 VSS VSS) nmos4
2352_missing_MOSFET.net,MOSFET,MM8 (net025 net010 net023 VSS) nmos4
2353_missing_Resistor.net,Resistor,R3 (VOUT1 VSS) resistor
2354_missing_Resistor.net,Resistor,RR0 (VDD net7) resistor
2355_missing_MOSFET.net,MOSFET,M1 (net17 VB2 VDD VDD) pmos4
2356_missing_MOSFET.net,MOSFET,MM8 (net1005 net1005 VSS VSS) nmos4
2357_missing_MOSFET.net,MOSFET,MM10 (net1005 net1006 VDD VDD) pmos4
2358_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
2359_missing_MOSFET.net,MOSFET,MM0 (net11 net38 net16 VSS) nmos4
236_missing_MOSFET.net,MOSFET,M1 (VOUT1 VB1 IIN1 VSS) nmos4
2360_missing_Capacitor.net,Capacitor,C0 (VOUT1 net44) capacitor
2361_missing_MOSFET.net,MOSFET,MM1 (VB3 net1006 VDD VDD) pmos4
2362_missing_MOSFET.net,MOSFET,M4 (net25 net9 net28 VDD) pmos4
2363_missing_MOSFET.net,MOSFET,MM12 (net12 VB1 net37 VDD) pmos4
2364_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
2365_missing_MOSFET.net,MOSFET,M5 (net25 net25 VSS VSS) nmos4
2366_missing_MOSFET.net,MOSFET,M9 (VOUT2 net25 VSS VSS) nmos4
2367_missing_MOSFET.net,MOSFET,M7 (VOUT2 net12 VOUT1 VDD) pmos4
2368_missing_MOSFET.net,MOSFET,MM8 (net33 net10 VSS VSS) nmos4
2369_missing_MOSFET.net,MOSFET,MM14 (net10 net1003 net33 VSS) nmos4
237_missing_MOSFET.net,MOSFET,M0 (net06 VIN1 VOUT1 VSS) nmos4
2370_missing_MOSFET.net,MOSFET,M9 (VOUT2 net25 VSS VSS) nmos4
2371_missing_MOSFET.net,MOSFET,M6 (VOUT1 VOUT2 VIN1 VDD) pmos4
2372_missing_MOSFET.net,MOSFET,M4 (net25 net9 net28 VDD) pmos4
2373_missing_MOSFET.net,MOSFET,M4 (net25 net9 net28 VDD) pmos4
2374_missing_MOSFET.net,MOSFET,MM3 (net9 VB1 net025 VDD) pmos4
2375_missing_MOSFET.net,MOSFET,MM10 (net33 net11 VSS VSS) nmos4
2376_missing_MOSFET.net,MOSFET,MM1 (net1006 net1006 VDD VDD) pmos4
2377_missing_MOSFET.net,MOSFET,MM3 (net9 VB1 net025 VDD) pmos4
2378_missing_MOSFET.net,MOSFET,M7 (VOUT2 net12 VOUT1 VDD) pmos4
2379_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
238_missing_MOSFET.net,MOSFET,M2 (VDD net06 VOUT1 VSS) nmos4
2380_missing_MOSFET.net,MOSFET,MM3 (net32 VREF1 net10 VSS) nmos4
2381_missing_MOSFET.net,MOSFET,M1 (net12 net12 net29 VDD) pmos4
2382_missing_Resistor.net,Resistor,RR1 (net1006 VSS) resistor
2383_missing_MOSFET.net,MOSFET,M1 (net12 net12 net29 VDD) pmos4
2384_missing_MOSFET.net,MOSFET,M9 (VOUT2 net25 VSS VSS) nmos4
2385_missing_MOSFET.net,MOSFET,MM9 (net024 net024 net023 VSS) nmos4
2386_missing_MOSFET.net,MOSFET,M3 (net28 VB5 VIN1 VDD) pmos4
2387_missing_MOSFET.net,MOSFET,M2 (net12 VB5 VSS VSS) nmos4
2388_missing_MOSFET.net,MOSFET,MM1 (VB4 net1006 VDD VDD) pmos4
2389_missing_MOSFET.net,MOSFET,M7 (VOUT2 net12 VOUT1 VDD) pmos4
239_missing_MOSFET.net,MOSFET,M0 (net03 VIN1 VSS VSS) nmos4
2390_missing_MOSFET.net,MOSFET,M8 (VOUT2 VB4 VSS VSS) nmos4
2391_missing_MOSFET.net,MOSFET,MM9 (net21 net12 VSS VSS) nmos4
2392_missing_MOSFET.net,MOSFET,M1 (net12 net12 net29 VDD) pmos4
2393_missing_Resistor.net,Resistor,RR0 (net15 VSS) resistor
2394_missing_MOSFET.net,MOSFET,MM10 (net27 net12 VSS VSS) nmos4
2395_missing_MOSFET.net,MOSFET,M3 (net28 VB6 VIN1 VDD) pmos4
2396_missing_MOSFET.net,MOSFET,MM3 (net32 VREF1 net10 VSS) nmos4
2397_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
2398_missing_MOSFET.net,MOSFET,MM6 (net16 VB2 net25 VDD) pmos4
2399_missing_MOSFET.net,MOSFET,MM3 (net29 VREF1 net12 net22) pmos4
24_missing_Resistor.net,Resistor,R0 (VOUT1 VSS) resistor
240_missing_MOSFET.net,MOSFET,M0 (net05 VB1 IIN1 VSS) nmos4
2400_missing_MOSFET.net,MOSFET,MM0 (net12 VB1 VDD VDD) pmos4
2401_missing_MOSFET.net,MOSFET,M0 (net29 net9 VIN1 VDD) pmos4
2402_missing_MOSFET.net,MOSFET,M5 (net25 net25 VSS VSS) nmos4
2403_missing_MOSFET.net,MOSFET,M8 (VOUT2 VB4 VSS VSS) nmos4
2404_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
2405_missing_MOSFET.net,MOSFET,MM10 (net29 net1001 VSS VSS) nmos4
2406_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 VSS VSS) nmos4
2407_missing_MOSFET.net,MOSFET,M7 (VOUT2 net12 VOUT1 VDD) pmos4
2408_missing_MOSFET.net,MOSFET,M7 (VOUT2 net12 VOUT1 VDD) pmos4
2409_missing_MOSFET.net,MOSFET,MM3 (net29 VREF1 net12 net22) pmos4
2410_missing_MOSFET.net,MOSFET,MM10 (net29 VB2 VSS VSS) nmos4
2411_missing_MOSFET.net,MOSFET,MM2 (net1006 VB4 net15 VSS) nmos4
2412_missing_MOSFET.net,MOSFET,MM10 (net29 VB2 VSS VSS) nmos4
2413_missing_MOSFET.net,MOSFET,MM10 (net29 VB2 VSS VSS) nmos4
2414_missing_MOSFET.net,MOSFET,M6 (VOUT1 VOUT2 VIN1 VDD) pmos4
2415_missing_MOSFET.net,MOSFET,M9 (VOUT2 net25 VSS VSS) nmos4
2416_missing_MOSFET.net,MOSFET,MM2 (net1006 VB1 VSS VSS) nmos4
2417_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
2418_missing_MOSFET.net,MOSFET,MM8 (net1005 net1005 VSS VSS) nmos4
2419_missing_MOSFET.net,MOSFET,MM2 (net11 net11 VDD VDD) pmos4
242_missing_MOSFET.net,MOSFET,M2 (VOUT1 net34 VDD VDD) pmos4
2420_missing_MOSFET.net,MOSFET,M9 (VOUT2 net25 VSS VSS) nmos4
